SystemCodeNumber,Occupancy,Capacity,QueueLength,TrafficConditionNearby,rate,Hour,PriceLevel_Model3,Timestamp
BHMBCCMKT01,380,577,7,high,0.658578856152513,13,Medium,2016-10-22 13:32:00
BHMBCCMKT01,408,577,5,average,0.707105719237435,13,Medium,2016-10-22 13:59:00
BHMBCCMKT01,430,577,4,average,0.7452339688041595,14,Medium,2016-10-22 14:39:00
BHMBCCMKT01,424,577,4,average,0.7348353552859619,14,Medium,2016-10-22 14:59:00
BHMBCCMKT01,403,577,3,low,0.6984402079722704,15,Medium,2016-10-22 15:26:00
BHMBCCMKT01,384,577,2,low,0.6655112651646448,15,Medium,2016-10-22 15:59:00
BHMBCCMKT01,340,577,2,low,0.5892547660311959,16,Medium,2016-10-22 16:26:00
BHMBCCMKT01,47,577,2,low,0.08145580589254767,7,Low,2016-10-23 07:59:00
BHMBCCMKT01,48,577,2,low,0.0831889081455806,8,Low,2016-10-23 08:26:00
BHMBCCMKT01,51,577,2,average,0.08838821490467938,8,Low,2016-10-23 08:59:00
BHMBCCMKT01,50,577,3,average,0.08665511265164645,9,Low,2016-10-23 09:26:00
BHMBCCMKT01,54,577,3,average,0.09358752166377816,9,Low,2016-10-23 09:59:00
BHMBCCMKT01,60,577,3,low,0.10398613518197573,10,Low,2016-10-23 10:26:00
BHMBCCMKT01,80,577,4,average,0.1386481802426343,10,Low,2016-10-23 10:59:00
BHMBCCMKT01,107,577,6,average,0.1854419410745234,11,Low,2016-10-23 11:26:00
BHMBCCMKT01,125,577,6,average,0.21663778162911612,11,Low,2016-10-23 11:59:00
BHMBCCMKT01,144,577,9,high,0.24956672443674177,12,Low,2016-10-23 12:26:00
BHMBCCMKT01,175,577,9,high,0.30329289428076256,13,Medium,2016-10-23 13:06:00
BHMBCCMKT01,192,577,9,high,0.3327556325823224,13,Medium,2016-10-23 13:26:00
BHMBCCMKT01,215,577,7,average,0.37261698440207974,13,Medium,2016-10-23 13:59:00
BHMBCCMKT01,226,577,5,average,0.39168110918544197,14,Medium,2016-10-23 14:26:00
BHMBCCMKT01,219,577,5,average,0.37954939341421146,14,Medium,2016-10-23 14:59:00
BHMBCCMKT01,215,577,3,low,0.37261698440207974,15,Medium,2016-10-23 15:26:00
BHMBCCMKT01,179,577,3,low,0.31022530329289427,15,Medium,2016-10-23 15:59:00
BHMBCCMKT01,150,577,3,low,0.25996533795493937,16,Low,2016-10-23 16:26:00
BHMBCCMKT01,47,577,1,low,0.08145580589254767,7,Low,2016-10-24 07:56:00
BHMBCCMKT01,55,577,1,low,0.09532062391681109,8,Low,2016-10-24 08:29:00
BHMBCCMKT01,62,577,2,low,0.10745233968804159,9,Low,2016-10-24 09:03:00
BHMBCCMKT01,73,577,2,low,0.1265164644714038,9,Low,2016-10-24 09:30:00
BHMBCCMKT01,87,577,2,average,0.15077989601386482,9,Low,2016-10-24 09:55:00
BHMBCCMKT01,114,577,3,average,0.1975736568457539,10,Low,2016-10-24 10:30:00
BHMBCCMKT01,137,577,4,average,0.23743500866551126,11,Low,2016-10-24 11:03:00
BHMBCCMKT01,155,577,4,average,0.268630849220104,11,Low,2016-10-24 11:29:00
BHMBCCMKT01,173,577,7,high,0.29982668977469673,12,Low,2016-10-24 12:02:00
BHMBCCMKT01,191,577,7,high,0.3310225303292894,12,Medium,2016-10-24 12:30:00
BHMBCCMKT01,198,577,7,high,0.3431542461005199,12,Medium,2016-10-24 12:56:00
BHMBCCMKT01,208,577,6,high,0.36048526863084923,13,Medium,2016-10-24 13:30:00
BHMBCCMKT01,219,577,4,average,0.37954939341421146,13,Medium,2016-10-24 13:56:00
BHMBCCMKT01,215,577,3,average,0.37261698440207974,14,Medium,2016-10-24 14:30:00
BHMBCCMKT01,209,577,4,average,0.36221837088388215,14,Medium,2016-10-24 14:56:00
BHMBCCMKT01,209,577,2,low,0.36221837088388215,15,Medium,2016-10-24 15:32:00
BHMBCCMKT01,192,577,1,low,0.3327556325823224,16,Medium,2016-10-24 16:00:00
BHMBCCMKT01,175,577,2,average,0.30329289428076256,16,Medium,2016-10-24 16:33:00
BHMBCCMKT01,54,577,1,low,0.09358752166377816,8,Low,2016-10-25 08:00:00
BHMBCCMKT01,55,577,1,low,0.09532062391681109,8,Low,2016-10-25 08:26:00
BHMBCCMKT01,82,577,2,low,0.14211438474870017,9,Low,2016-10-25 09:00:00
BHMBCCMKT01,95,577,2,low,0.16464471403812825,9,Low,2016-10-25 09:19:00
BHMBCCMKT01,129,577,1,low,0.22357019064124783,9,Low,2016-10-25 09:56:00
BHMBCCMKT01,173,577,2,low,0.29982668977469673,10,Low,2016-10-25 10:29:00
BHMBCCMKT01,202,577,3,average,0.35008665511265163,10,Medium,2016-10-25 10:56:00
BHMBCCMKT01,249,577,5,average,0.43154246100519933,11,Medium,2016-10-25 11:29:00
BHMBCCMKT01,290,577,8,high,0.5025996533795494,12,Medium,2016-10-25 12:02:00
BHMBCCMKT01,303,577,8,high,0.5251299826689775,12,Medium,2016-10-25 12:29:00
BHMBCCMKT01,331,577,5,average,0.5736568457538995,13,Medium,2016-10-25 13:03:00
BHMBCCMKT01,345,577,7,high,0.5979202772963604,13,Medium,2016-10-25 13:29:00
BHMBCCMKT01,363,577,5,average,0.6291161178509532,13,Medium,2016-10-25 13:56:00
BHMBCCMKT01,365,577,4,average,0.6325823223570191,14,Medium,2016-10-25 14:29:00
BHMBCCMKT01,340,577,3,average,0.5892547660311959,15,Medium,2016-10-25 15:02:00
BHMBCCMKT01,302,577,2,low,0.5233968804159446,15,Medium,2016-10-25 15:29:00
BHMBCCMKT01,273,577,2,low,0.4731369150779896,15,Medium,2016-10-25 15:56:00
BHMBCCMKT01,226,577,2,low,0.39168110918544197,16,Medium,2016-10-25 16:29:00
BHMBCCMKT01,56,577,1,low,0.09705372616984402,7,Low,2016-10-26 07:59:00
BHMBCCMKT01,63,577,2,low,0.10918544194107452,8,Low,2016-10-26 08:32:00
BHMBCCMKT01,70,577,1,low,0.12131715771230503,8,Low,2016-10-26 08:59:00
BHMBCCMKT01,87,577,2,average,0.15077989601386482,9,Low,2016-10-26 09:26:00
BHMBCCMKT01,108,577,2,low,0.18717504332755633,9,Low,2016-10-26 09:59:00
BHMBCCMKT01,125,577,2,low,0.21663778162911612,10,Low,2016-10-26 10:26:00
BHMBCCMKT01,159,577,3,average,0.2755632582322357,10,Low,2016-10-26 10:59:00
BHMBCCMKT01,182,577,4,average,0.31542461005199307,11,Medium,2016-10-26 11:26:00
BHMBCCMKT01,198,577,5,average,0.3431542461005199,11,Medium,2016-10-26 11:59:00
BHMBCCMKT01,205,577,7,high,0.35528596187175043,12,Medium,2016-10-26 12:26:00
BHMBCCMKT01,231,577,7,high,0.4003466204506066,12,Medium,2016-10-26 12:59:00
BHMBCCMKT01,244,577,7,high,0.42287694974003465,13,Medium,2016-10-26 13:26:00
BHMBCCMKT01,260,577,5,average,0.4506065857885615,13,Medium,2016-10-26 13:59:00
BHMBCCMKT01,267,577,4,average,0.462738301559792,14,Medium,2016-10-26 14:26:00
BHMBCCMKT01,252,577,4,average,0.43674176776429807,14,Medium,2016-10-26 14:59:00
BHMBCCMKT01,238,577,2,low,0.4124783362218371,15,Medium,2016-10-26 15:26:00
BHMBCCMKT01,212,577,2,low,0.36741767764298094,15,Medium,2016-10-26 15:59:00
BHMBCCMKT01,180,577,2,low,0.3119584055459272,16,Medium,2016-10-26 16:32:00
BHMBCCMKT01,54,577,2,low,0.09358752166377816,7,Low,2016-10-27 07:59:00
BHMBCCMKT01,60,577,1,average,0.10398613518197573,8,Low,2016-10-27 08:32:00
BHMBCCMKT01,69,577,1,low,0.1195840554592721,8,Low,2016-10-27 08:59:00
BHMBCCMKT01,90,577,2,low,0.1559792027729636,9,Low,2016-10-27 09:32:00
BHMBCCMKT01,102,577,2,average,0.17677642980935876,9,Low,2016-10-27 09:59:00
BHMBCCMKT01,117,577,3,average,0.2027729636048527,10,Low,2016-10-27 10:25:00
BHMBCCMKT01,160,577,3,average,0.2772963604852686,10,Low,2016-10-27 10:59:00
BHMBCCMKT01,189,577,5,average,0.3275563258232236,11,Medium,2016-10-27 11:32:00
BHMBCCMKT01,207,577,7,high,0.3587521663778163,11,Medium,2016-10-27 11:59:00
BHMBCCMKT01,222,577,8,high,0.3847487001733102,12,Medium,2016-10-27 12:26:00
BHMBCCMKT01,247,577,5,average,0.42807625649913345,12,Medium,2016-10-27 12:59:00
BHMBCCMKT01,271,577,7,high,0.4696707105719237,13,Medium,2016-10-27 13:32:00
BHMBCCMKT01,279,577,5,average,0.48353552859618715,13,Medium,2016-10-27 13:59:00
BHMBCCMKT01,280,577,4,average,0.4852686308492201,14,Medium,2016-10-27 14:26:00
BHMBCCMKT01,266,577,3,average,0.4610051993067591,14,Medium,2016-10-27 14:59:00
BHMBCCMKT01,263,577,3,low,0.4558058925476603,15,Medium,2016-10-27 15:26:00
BHMBCCMKT01,241,577,3,low,0.41767764298093585,15,Medium,2016-10-27 15:59:00
BHMBCCMKT01,225,577,2,low,0.389948006932409,16,Medium,2016-10-27 16:26:00
BHMBCCMKT01,57,577,1,low,0.09878682842287695,8,Low,2016-10-28 08:16:00
BHMBCCMKT01,57,577,2,low,0.09878682842287695,8,Low,2016-10-28 08:16:00
BHMBCCMKT01,69,577,1,low,0.1195840554592721,8,Low,2016-10-28 08:56:00
BHMBCCMKT01,99,577,2,low,0.17157712305025996,9,Low,2016-10-28 09:29:00
BHMBCCMKT01,135,577,2,low,0.2339688041594454,10,Low,2016-10-28 10:02:00
BHMBCCMKT01,171,577,3,low,0.29636048526863085,10,Low,2016-10-28 10:29:00
BHMBCCMKT01,196,577,4,average,0.3396880415944541,10,Medium,2016-10-28 10:56:00
BHMBCCMKT01,230,577,5,average,0.3986135181975737,11,Medium,2016-10-28 11:29:00
BHMBCCMKT01,262,577,5,average,0.4540727902946274,12,Medium,2016-10-28 12:02:00
BHMBCCMKT01,269,577,8,high,0.4662045060658579,12,Medium,2016-10-28 12:29:00
BHMBCCMKT01,266,577,6,high,0.4610051993067591,13,Medium,2016-10-28 13:02:00
BHMBCCMKT01,275,577,7,high,0.47660311958405543,13,Medium,2016-10-28 13:29:00
BHMBCCMKT01,296,577,5,high,0.512998266897747,14,Medium,2016-10-28 14:02:00
BHMBCCMKT01,290,577,5,high,0.5025996533795494,14,Medium,2016-10-28 14:29:00
BHMBCCMKT01,282,577,2,low,0.48873483535528595,15,Medium,2016-10-28 15:02:00
BHMBCCMKT01,269,577,2,low,0.4662045060658579,15,Medium,2016-10-28 15:29:00
BHMBCCMKT01,256,577,1,low,0.4436741767764298,16,Medium,2016-10-28 16:02:00
BHMBCCMKT01,220,577,2,low,0.38128249566724437,16,Medium,2016-10-28 16:29:00
BHMBCCMKT01,51,577,1,low,0.08838821490467938,7,Low,2016-10-29 07:59:00
BHMBCCMKT01,56,577,1,low,0.09705372616984402,8,Low,2016-10-29 08:26:00
BHMBCCMKT01,66,577,2,low,0.11438474870017332,8,Low,2016-10-29 08:59:00
BHMBCCMKT01,91,577,2,low,0.15771230502599654,9,Low,2016-10-29 09:26:00
BHMBCCMKT01,124,577,2,low,0.21490467937608318,9,Low,2016-10-29 09:59:00
BHMBCCMKT01,164,577,3,low,0.28422876949740034,10,Low,2016-10-29 10:26:00
BHMBCCMKT01,213,577,4,average,0.36915077989601386,10,Medium,2016-10-29 10:59:00
BHMBCCMKT01,267,577,5,average,0.462738301559792,11,Medium,2016-10-29 11:25:00
BHMBCCMKT01,314,577,5,average,0.5441941074523396,12,Medium,2016-10-29 12:06:00
BHMBCCMKT01,339,577,8,high,0.587521663778163,12,Medium,2016-10-29 12:26:00
BHMBCCMKT01,338,577,6,average,0.58578856152513,12,Medium,2016-10-29 12:59:00
BHMBCCMKT01,368,577,8,high,0.6377816291161178,13,Medium,2016-10-29 13:26:00
BHMBCCMKT01,366,577,5,average,0.634315424610052,13,Medium,2016-10-29 13:59:00
BHMBCCMKT01,374,577,4,average,0.6481802426343154,14,Medium,2016-10-29 14:26:00
BHMBCCMKT01,414,577,4,average,0.7175043327556326,14,Medium,2016-10-29 14:59:00
BHMBCCMKT01,417,577,2,low,0.7227036395147314,15,Medium,2016-10-29 15:26:00
BHMBCCMKT01,417,577,3,average,0.7227036395147314,15,Medium,2016-10-29 15:59:00
BHMBCCMKT01,369,577,1,low,0.6395147313691508,16,Medium,2016-10-29 16:26:00
BHMBCCMKT01,43,577,2,average,0.07452339688041594,7,Low,2016-10-30 07:59:00
BHMBCCMKT01,43,577,2,average,0.07452339688041594,7,Low,2016-10-30 07:59:00
BHMBCCMKT01,43,577,2,low,0.07452339688041594,7,Low,2016-10-30 07:59:00
BHMBCCMKT01,44,577,2,low,0.07625649913344887,8,Low,2016-10-30 08:25:00
BHMBCCMKT01,45,577,2,low,0.0779896013864818,8,Low,2016-10-30 08:59:00
BHMBCCMKT01,44,577,2,low,0.07625649913344887,9,Low,2016-10-30 09:25:00
BHMBCCMKT01,47,577,2,low,0.08145580589254767,9,Low,2016-10-30 09:59:00
BHMBCCMKT01,61,577,3,low,0.10571923743500866,10,Low,2016-10-30 10:25:00
BHMBCCMKT01,84,577,4,average,0.14558058925476602,10,Low,2016-10-30 10:59:00
BHMBCCMKT01,107,577,6,average,0.1854419410745234,11,Low,2016-10-30 11:25:00
BHMBCCMKT01,122,577,7,high,0.21143847487001732,11,Low,2016-10-30 11:59:00
BHMBCCMKT01,142,577,9,high,0.24610051993067592,12,Low,2016-10-30 12:26:00
BHMBCCMKT01,169,577,8,high,0.292894280762565,13,Low,2016-10-30 13:06:00
BHMBCCMKT01,177,577,9,high,0.30675909878682844,13,Medium,2016-10-30 13:25:00
BHMBCCMKT01,182,577,6,average,0.31542461005199307,13,Medium,2016-10-30 13:59:00
BHMBCCMKT01,183,577,7,high,0.317157712305026,14,Medium,2016-10-30 14:32:00
BHMBCCMKT01,157,577,3,average,0.2720970537261698,15,Low,2016-10-30 15:00:00
BHMBCCMKT01,147,577,3,average,0.25476603119584057,15,Low,2016-10-30 15:32:00
BHMBCCMKT01,49,577,1,low,0.08492201039861352,8,Low,2016-10-31 08:00:00
BHMBCCMKT01,58,577,2,low,0.10051993067590988,8,Low,2016-10-31 08:26:00
BHMBCCMKT01,67,577,1,low,0.11611785095320624,9,Low,2016-10-31 09:00:00
BHMBCCMKT01,92,577,2,average,0.15944540727902945,9,Low,2016-10-31 09:26:00
BHMBCCMKT01,111,577,2,low,0.1923743500866551,10,Low,2016-10-31 10:00:00
BHMBCCMKT01,129,577,3,average,0.22357019064124783,10,Low,2016-10-31 10:26:00
BHMBCCMKT01,166,577,4,average,0.2876949740034662,11,Low,2016-10-31 11:00:00
BHMBCCMKT01,178,577,4,average,0.30849220103986136,11,Medium,2016-10-31 11:26:00
BHMBCCMKT01,198,577,7,high,0.3431542461005199,12,Medium,2016-10-31 12:00:00
BHMBCCMKT01,199,577,7,high,0.34488734835355284,12,Medium,2016-10-31 12:26:00
BHMBCCMKT01,198,577,7,high,0.3431542461005199,13,Medium,2016-10-31 13:00:00
BHMBCCMKT01,201,577,6,high,0.3483535528596187,13,Medium,2016-10-31 13:26:00
BHMBCCMKT01,189,577,4,average,0.3275563258232236,13,Medium,2016-10-31 13:59:00
BHMBCCMKT01,185,577,4,average,0.32062391681109187,14,Medium,2016-10-31 14:26:00
BHMBCCMKT01,160,577,2,average,0.2772963604852686,15,Low,2016-10-31 15:00:00
BHMBCCMKT01,141,577,2,low,0.24436741767764297,15,Low,2016-10-31 15:27:00
BHMBCCMKT01,130,577,2,low,0.22530329289428075,16,Low,2016-10-31 16:00:00
BHMBCCMKT01,121,577,2,low,0.2097053726169844,16,Low,2016-10-31 16:26:00
BHMBCCMKT01,50,577,1,low,0.08665511265164645,8,Low,2016-11-01 08:06:00
BHMBCCMKT01,54,577,1,low,0.09358752166377816,8,Low,2016-11-01 08:26:00
BHMBCCMKT01,69,577,2,average,0.1195840554592721,9,Low,2016-11-01 09:00:00
BHMBCCMKT01,91,577,1,low,0.15771230502599654,9,Low,2016-11-01 09:26:00
BHMBCCMKT01,135,577,3,average,0.2339688041594454,10,Low,2016-11-01 10:00:00
BHMBCCMKT01,163,577,4,average,0.2824956672443674,10,Low,2016-11-01 10:26:00
BHMBCCMKT01,185,577,5,average,0.32062391681109187,11,Medium,2016-11-01 11:00:00
BHMBCCMKT01,207,577,4,average,0.3587521663778163,11,Medium,2016-11-01 11:26:00
BHMBCCMKT01,239,577,7,high,0.41421143847487,12,Medium,2016-11-01 12:00:00
BHMBCCMKT01,244,577,7,high,0.42287694974003465,12,Medium,2016-11-01 12:26:00
BHMBCCMKT01,243,577,8,high,0.42114384748700173,13,Medium,2016-11-01 13:00:00
BHMBCCMKT01,241,577,7,high,0.41767764298093585,13,Medium,2016-11-01 13:26:00
BHMBCCMKT01,229,577,4,average,0.3968804159445407,14,Medium,2016-11-01 14:00:00
BHMBCCMKT01,199,577,3,average,0.34488734835355284,14,Medium,2016-11-01 14:26:00
BHMBCCMKT01,180,577,2,average,0.3119584055459272,15,Medium,2016-11-01 15:00:00
BHMBCCMKT01,167,577,2,low,0.28942807625649913,15,Low,2016-11-01 15:27:00
BHMBCCMKT01,153,577,1,low,0.2651646447140381,16,Low,2016-11-01 16:00:00
BHMBCCMKT01,133,577,1,low,0.23050259965337955,16,Low,2016-11-01 16:33:00
BHMBCCMKT01,50,577,1,low,0.08665511265164645,7,Low,2016-11-02 07:56:00
BHMBCCMKT01,52,577,1,low,0.09012131715771231,8,Low,2016-11-02 08:30:00
BHMBCCMKT01,57,577,2,low,0.09878682842287695,8,Low,2016-11-02 08:56:00
BHMBCCMKT01,81,577,2,average,0.14038128249566725,9,Low,2016-11-02 09:30:00
BHMBCCMKT01,97,577,2,average,0.1681109185441941,9,Low,2016-11-02 09:56:00
BHMBCCMKT01,125,577,3,low,0.21663778162911612,10,Low,2016-11-02 10:29:00
BHMBCCMKT01,144,577,3,average,0.24956672443674177,10,Low,2016-11-02 10:56:00
BHMBCCMKT01,167,577,4,average,0.28942807625649913,11,Low,2016-11-02 11:30:00
BHMBCCMKT01,169,577,5,average,0.292894280762565,11,Low,2016-11-02 11:56:00
BHMBCCMKT01,184,577,7,high,0.3188908145580589,12,Medium,2016-11-02 12:30:00
BHMBCCMKT01,192,577,4,average,0.3327556325823224,13,Medium,2016-11-02 13:03:00
BHMBCCMKT01,188,577,4,average,0.32582322357019067,13,Medium,2016-11-02 13:30:00
BHMBCCMKT01,188,577,3,average,0.32582322357019067,14,Medium,2016-11-02 14:03:00
BHMBCCMKT01,171,577,3,average,0.29636048526863085,14,Low,2016-11-02 14:30:00
BHMBCCMKT01,153,577,4,average,0.2651646447140381,14,Low,2016-11-02 14:56:00
BHMBCCMKT01,130,577,3,low,0.22530329289428075,15,Low,2016-11-02 15:29:00
BHMBCCMKT01,125,577,2,average,0.21663778162911612,16,Low,2016-11-02 16:03:00
BHMBCCMKT01,115,577,2,average,0.19930675909878684,16,Low,2016-11-02 16:30:00
BHMBCCMKT01,51,577,1,low,0.08838821490467938,8,Low,2016-11-03 08:00:00
BHMBCCMKT01,56,577,1,low,0.09705372616984402,8,Low,2016-11-03 08:26:00
BHMBCCMKT01,60,577,1,low,0.10398613518197573,9,Low,2016-11-03 09:00:00
BHMBCCMKT01,80,577,1,low,0.1386481802426343,9,Low,2016-11-03 09:26:00
BHMBCCMKT01,119,577,3,low,0.20623916811091855,10,Low,2016-11-03 10:00:00
BHMBCCMKT01,138,577,2,low,0.2391681109185442,10,Low,2016-11-03 10:26:00
BHMBCCMKT01,185,577,5,average,0.32062391681109187,11,Medium,2016-11-03 11:00:00
BHMBCCMKT01,195,577,6,high,0.3379549393414211,11,Medium,2016-11-03 11:26:00
BHMBCCMKT01,195,577,7,high,0.3379549393414211,12,Medium,2016-11-03 12:00:00
BHMBCCMKT01,191,577,7,high,0.3310225303292894,12,Medium,2016-11-03 12:26:00
BHMBCCMKT01,196,577,7,high,0.3396880415944541,12,Medium,2016-11-03 12:59:00
BHMBCCMKT01,191,577,7,high,0.3310225303292894,13,Medium,2016-11-03 13:26:00
BHMBCCMKT01,187,577,5,average,0.3240901213171577,13,Medium,2016-11-03 13:59:00
BHMBCCMKT01,177,577,5,high,0.30675909878682844,14,Medium,2016-11-03 14:26:00
BHMBCCMKT01,154,577,3,average,0.2668977469670711,15,Low,2016-11-03 15:00:00
BHMBCCMKT01,142,577,2,low,0.24610051993067592,15,Low,2016-11-03 15:26:00
BHMBCCMKT01,120,577,1,low,0.20797227036395147,16,Low,2016-11-03 16:03:00
BHMBCCMKT01,108,577,2,average,0.18717504332755633,16,Low,2016-11-03 16:30:00
BHMBCCMKT01,48,577,1,low,0.0831889081455806,8,Low,2016-11-04 08:00:00
BHMBCCMKT01,56,577,1,low,0.09705372616984402,8,Low,2016-11-04 08:26:00
BHMBCCMKT01,71,577,1,low,0.12305025996533796,8,Low,2016-11-04 08:59:00
BHMBCCMKT01,97,577,1,low,0.1681109185441941,9,Low,2016-11-04 09:33:00
BHMBCCMKT01,115,577,2,low,0.19930675909878684,10,Low,2016-11-04 10:00:00
BHMBCCMKT01,135,577,3,average,0.2339688041594454,10,Low,2016-11-04 10:26:00
BHMBCCMKT01,154,577,6,high,0.2668977469670711,11,Low,2016-11-04 11:00:00
BHMBCCMKT01,179,577,6,high,0.31022530329289427,11,Medium,2016-11-04 11:33:00
BHMBCCMKT01,183,577,7,high,0.317157712305026,12,Medium,2016-11-04 12:00:00
BHMBCCMKT01,182,577,6,high,0.31542461005199307,12,Medium,2016-11-04 12:33:00
BHMBCCMKT01,171,577,6,high,0.29636048526863085,13,Low,2016-11-04 13:00:00
BHMBCCMKT01,173,577,6,high,0.29982668977469673,13,Low,2016-11-04 13:26:00
BHMBCCMKT01,179,577,4,average,0.31022530329289427,13,Medium,2016-11-04 13:59:00
BHMBCCMKT01,167,577,3,average,0.28942807625649913,14,Low,2016-11-04 14:26:00
BHMBCCMKT01,156,577,2,average,0.2703639514731369,15,Low,2016-11-04 15:00:00
BHMBCCMKT01,145,577,2,low,0.2512998266897747,15,Low,2016-11-04 15:26:00
BHMBCCMKT01,136,577,2,low,0.23570190641247835,16,Low,2016-11-04 16:00:00
BHMBCCMKT01,119,577,1,low,0.20623916811091855,16,Low,2016-11-04 16:26:00
BHMBCCMKT01,43,577,2,average,0.07452339688041594,8,Low,2016-11-05 08:00:00
BHMBCCMKT01,48,577,1,low,0.0831889081455806,8,Low,2016-11-05 08:26:00
BHMBCCMKT01,59,577,1,low,0.1022530329289428,8,Low,2016-11-05 08:59:00
BHMBCCMKT01,90,577,2,low,0.1559792027729636,9,Low,2016-11-05 09:26:00
BHMBCCMKT01,135,577,1,low,0.2339688041594454,9,Low,2016-11-05 09:59:00
BHMBCCMKT01,181,577,3,average,0.31369150779896016,10,Medium,2016-11-05 10:33:00
BHMBCCMKT01,224,577,4,average,0.3882149046793761,10,Medium,2016-11-05 10:59:00
BHMBCCMKT01,243,577,5,average,0.42114384748700173,11,Medium,2016-11-05 11:26:00
BHMBCCMKT01,278,577,8,high,0.48180242634315423,12,Medium,2016-11-05 12:06:00
BHMBCCMKT01,288,577,7,high,0.49913344887348354,12,Medium,2016-11-05 12:26:00
BHMBCCMKT01,331,577,7,high,0.5736568457538995,13,Medium,2016-11-05 13:00:00
BHMBCCMKT01,351,577,7,high,0.608318890814558,13,Medium,2016-11-05 13:33:00
BHMBCCMKT01,361,577,5,average,0.6256499133448874,13,Medium,2016-11-05 13:59:00
BHMBCCMKT01,346,577,4,average,0.5996533795493935,14,Medium,2016-11-05 14:26:00
BHMBCCMKT01,369,577,3,average,0.6395147313691508,15,Medium,2016-11-05 15:00:00
BHMBCCMKT01,390,577,2,low,0.6759098786828422,15,Medium,2016-11-05 15:26:00
BHMBCCMKT01,368,577,2,average,0.6377816291161178,16,Medium,2016-11-05 16:00:00
BHMBCCMKT01,340,577,2,low,0.5892547660311959,16,Medium,2016-11-05 16:26:00
BHMBCCMKT01,35,577,2,low,0.060658578856152515,8,Low,2016-11-06 08:00:00
BHMBCCMKT01,35,577,1,low,0.060658578856152515,8,Low,2016-11-06 08:26:00
BHMBCCMKT01,36,577,2,low,0.06239168110918544,9,Low,2016-11-06 09:00:00
BHMBCCMKT01,39,577,3,low,0.06759098786828423,9,Low,2016-11-06 09:33:00
BHMBCCMKT01,46,577,3,low,0.07972270363951472,10,Low,2016-11-06 10:00:00
BHMBCCMKT01,53,577,3,low,0.09185441941074524,10,Low,2016-11-06 10:26:00
BHMBCCMKT01,77,577,4,average,0.13344887348353554,10,Low,2016-11-06 10:59:00
BHMBCCMKT01,96,577,5,average,0.1663778162911612,11,Low,2016-11-06 11:26:00
BHMBCCMKT01,124,577,5,average,0.21490467937608318,11,Low,2016-11-06 11:59:00
BHMBCCMKT01,153,577,9,high,0.2651646447140381,12,Low,2016-11-06 12:26:00
BHMBCCMKT01,178,577,8,high,0.30849220103986136,13,Medium,2016-11-06 13:06:00
BHMBCCMKT01,188,577,9,high,0.32582322357019067,13,Medium,2016-11-06 13:26:00
BHMBCCMKT01,216,577,6,average,0.37435008665511266,13,Medium,2016-11-06 13:59:00
BHMBCCMKT01,225,577,8,high,0.389948006932409,14,Medium,2016-11-06 14:33:00
BHMBCCMKT01,211,577,4,average,0.36568457538994803,15,Medium,2016-11-06 15:00:00
BHMBCCMKT01,188,577,3,low,0.32582322357019067,15,Medium,2016-11-06 15:26:00
BHMBCCMKT01,163,577,3,low,0.2824956672443674,15,Low,2016-11-06 15:59:00
BHMBCCMKT01,130,577,2,low,0.22530329289428075,16,Low,2016-11-06 16:26:00
BHMBCCMKT01,30,577,1,low,0.05199306759098787,8,Low,2016-11-07 08:00:00
BHMBCCMKT01,38,577,1,low,0.0658578856152513,8,Low,2016-11-07 08:26:00
BHMBCCMKT01,49,577,1,low,0.08492201039861352,8,Low,2016-11-07 08:59:00
BHMBCCMKT01,61,577,2,low,0.10571923743500866,9,Low,2016-11-07 09:26:00
BHMBCCMKT01,87,577,2,low,0.15077989601386482,9,Low,2016-11-07 09:59:00
BHMBCCMKT01,110,577,2,low,0.19064124783362218,10,Low,2016-11-07 10:26:00
BHMBCCMKT01,142,577,5,high,0.24610051993067592,10,Low,2016-11-07 10:59:00
BHMBCCMKT01,157,577,7,high,0.2720970537261698,11,Low,2016-11-07 11:26:00
BHMBCCMKT01,157,577,4,average,0.2720970537261698,11,Low,2016-11-07 11:59:00
BHMBCCMKT01,160,577,5,average,0.2772963604852686,12,Low,2016-11-07 12:26:00
BHMBCCMKT01,154,577,6,high,0.2668977469670711,12,Low,2016-11-07 12:59:00
BHMBCCMKT01,161,577,6,high,0.27902946273830154,13,Low,2016-11-07 13:33:00
BHMBCCMKT01,162,577,5,average,0.2807625649913345,13,Low,2016-11-07 13:59:00
BHMBCCMKT01,156,577,3,average,0.2703639514731369,14,Low,2016-11-07 14:33:00
BHMBCCMKT01,148,577,3,average,0.2564991334488735,15,Low,2016-11-07 15:00:00
BHMBCCMKT01,124,577,2,low,0.21490467937608318,15,Low,2016-11-07 15:33:00
BHMBCCMKT01,119,577,2,average,0.20623916811091855,16,Low,2016-11-07 16:00:00
BHMBCCMKT01,118,577,2,low,0.2045060658578856,16,Low,2016-11-07 16:33:00
BHMBCCMKT01,34,577,1,low,0.058925476603119586,7,Low,2016-11-08 07:59:00
BHMBCCMKT01,36,577,1,low,0.06239168110918544,8,Low,2016-11-08 08:26:00
BHMBCCMKT01,46,577,1,low,0.07972270363951472,8,Low,2016-11-08 08:59:00
BHMBCCMKT01,68,577,2,average,0.11785095320623917,9,Low,2016-11-08 09:26:00
BHMBCCMKT01,112,577,2,low,0.19410745233968804,9,Low,2016-11-08 09:59:00
